1,1,,9,PAST,0.0,0.0,,,,37.01,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.41,,,0.04,,,0.56,0.55,2048.0,38.01,55.29,62.58,127.88,5.13,0.34,0.27,171.37,0.07,43.23,4.15,4.66,,,,,,,,,,,
1,1,,10,PAST,0.0,0.0,,,,51.01,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.34,,,0.02,,,0.24,0.24,2049.0,37.7,117.8,8.74,101.21,0.0,0.0,0.29,168.56,0.06,33.71,1.71,1.92,,,,,,,,,,,
1,1,,11,PAST,0.0,0.0,,,,46.69,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.23,,,0.07,,,1.02,1.02,2050.0,23.67,128.58,0.0,107.95,38.96,4.35,0.85,166.04,0.11,40.83,7.0,7.85,,,,,,,,,,,
1,1,,12,PAST,0.0,0.0,,,,24.36,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.26,,,0.05,,,0.68,0.67,2051.0,56.6,67.51,40.21,116.31,0.0,0.0,0.62,167.57,0.07,34.42,4.54,5.09,,,,,,,,,,,
1,1,,13,PAST,0.0,0.0,,,,25.95,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.35,,,0.04,,,0.63,0.63,2052.0,50.48,57.12,71.29,113.29,2.92,0.15,0.73,169.23,0.06,44.83,4.23,4.75,,,,,,,,,,,
1,1,,14,PAST,0.0,0.0,,,,22.2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.58,,,0.09,,,1.38,1.38,2053.0,37.89,76.07,50.21,130.72,4.9,0.24,1.03,172.8,0.1,53.33,9.2,10.33,,,,,,,,,,,
1,1,,15,PAST,0.0,17.18,,,,160.87,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.47,,,0.0,,,0.0,0.0,2054.0,22.2,33.49,0.0,94.95,40.05,0.05,0.87,169.86,0.07,20.11,0.0,0.0,,,,,,,,,,,
1,1,,16,PAST,0.0,6.86,,,,110.26,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.39,,,0.0,,,0.0,0.0,2055.0,20.88,67.48,0.0,113.07,29.83,0.0,1.01,165.45,0.05,8.24,0.0,0.0,,,,,,,,,,,
1,1,,17,PAST,0.0,13.59,,,,120.41,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.3,,,0.0,,,0.0,0.0,2056.0,42.26,36.99,0.0,99.22,3.41,0.21,0.85,163.14,0.04,15.22,0.0,0.0,,,,,,,,,,,
1,1,,18,PAST,0.0,17.8,,,,49.7,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.29,,,0.0,,,0.0,0.0,2057.0,41.4,48.1,29.01,126.68,10.7,0.62,0.83,163.17,0.07,25.47,0.0,0.0,,,,,,,,,,,
1,1,,19,PAST,0.0,0.0,,,,13.98,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.19,,,0.0,,,0.03,0.03,2058.0,32.37,150.84,28.75,86.06,0.47,0.03,0.39,164.27,0.06,34.55,0.23,0.25,,,,,,,,,,,
1,1,,20,PAST,0.0,0.0,,,,20.16,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.28,,,0.0,,,0.06,0.06,2059.0,34.06,117.66,42.83,97.29,0.0,0.0,0.74,165.72,0.04,31.73,0.39,0.44,,,,,,,,,,,
1,1,,21,PAST,0.0,0.0,,,,30.17,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.34,,,0.06,,,0.78,0.78,2060.0,43.93,65.48,63.94,105.45,4.31,0.5,0.95,166.89,0.07,31.47,5.81,6.52,,,,,,,,,,,
